Kod,Date,Value
1002000,2004,5.81
1003000,2004,5.81
1004000,2004,5.81
1005000,2004,5.81
1006000,2004,5.81
1007000,2004,5.81
1008000,2004,5.81
1009000,2004,5.81
1010000,2004,5.81
1011000,2004,5.81
1012000,2004,5.81
1013000,2004,5.81
1014000,2004,5.81
1015000,2004,5.81
1016000,2004,5.81
1017000,2004,5.81
1018000,2004,5.81
1019000,2004,5.81
1020000,2004,5.81
1021000,2004,5.81
1061000,2004,5.81
1062000,2004,5.81
1063000,2004,5.81
1201000,2004,4.86
1202000,2004,4.86
1203000,2004,4.86
1204000,2004,4.86
1205000,2004,4.86
1206000,2004,4.86
1207000,2004,4.86
1208000,2004,4.86
1209000,2004,4.86
1210000,2004,4.86
1211000,2004,4.86
1212000,2004,4.86
1213000,2004,4.86
1214000,2004,4.86
1215000,2004,4.86
1216000,2004,4.86
1217000,2004,4.86
1218000,2004,4.86
1219000,2004,4.86
1261000,2004,4.86
1262000,2004,4.86
1263000,2004,4.86
1401000,2004,5.68
1402000,2004,5.68
1403000,2004,5.68
1404000,2004,5.68
1405000,2004,5.68
1406000,2004,5.68
1407000,2004,5.68
1408000,2004,5.68
1409000,2004,5.68
1410000,2004,5.68
1411000,2004,5.68
1412000,2004,5.68
1413000,2004,5.68
1414000,2004,5.68
1415000,2004,5.68
1416000,2004,5.68
1417000,2004,5.68
1418000,2004,5.68
1419000,2004,5.68
1420000,2004,5.68
1421000,2004,5.68
1422000,2004,5.68
1423000,2004,5.68
1424000,2004,5.68
1425000,2004,5.68
1426000,2004,5.68
1427000,2004,5.68
1428000,2004,5.68
1429000,2004,5.68
1430000,2004,5.68
1432000,2004,5.68
1433000,2004,5.68
1434000,2004,5.68
1435000,2004,5.68
1436000,2004,5.68
1437000,2004,5.68
1438000,2004,5.68
1461000,2004,5.68
1462000,2004,5.68
1463000,2004,5.68
1464000,2004,5.68
1465000,2004,5.68
1601000,2004,5.21
1602000,2004,5.21
1603000,2004,5.21
1604000,2004,5.21
1605000,2004,5.21
1606000,2004,5.21
1607000,2004,5.21
1608000,2004,5.21
1609000,2004,5.21
1610000,2004,5.21
1611000,2004,5.21
1661000,2004,5.21
1801000,2004,4.44
1802000,2004,4.44
1803000,2004,4.44
1804000,2004,4.44
1805000,2004,4.44
1806000,2004,4.44
1807000,2004,4.44
1808000,2004,4.44
1809000,2004,4.44
1810000,2004,4.44
1811000,2004,4.44
1812000,2004,4.44
1813000,2004,4.44
1814000,2004,4.44
1815000,2004,4.44
1816000,2004,4.44
1817000,2004,4.44
1818000,2004,4.44
1819000,2004,4.44
1820000,2004,4.44
1821000,2004,4.44
1861000,2004,4.44
1862000,2004,4.44
1863000,2004,4.44
1864000,2004,4.44
2001000,2004,6.28
2002000,2004,6.28
2003000,2004,6.28
2004000,2004,6.28
2005000,2004,6.28
2006000,2004,6.28
2007000,2004,6.28
2008000,2004,6.28
2009000,2004,6.28
2010000,2004,6.28
2011000,2004,6.28
2012000,2004,6.28
2013000,2004,6.28
2014000,2004,6.28
2061000,2004,6.28
2062000,2004,6.28
2063000,2004,6.28
2201000,2004,5.36
2202000,2004,5.36
2203000,2004,5.36
2204000,2004,5.36
2205000,2004,5.36
2206000,2004,5.36
2207000,2004,5.36
2208000,2004,5.36
2209000,2004,5.36
2210000,2004,5.36
2211000,2004,5.36
2212000,2004,5.36
2213000,2004,5.36
2214000,2004,5.36
2215000,2004,5.36
2216000,2004,5.36
2261000,2004,5.36
2262000,2004,5.36
2263000,2004,5.36
2264000,2004,5.36
2401000,2004,5.42
2402000,2004,5.42
2403000,2004,5.42
2404000,2004,5.42
2405000,2004,5.42
2406000,2004,5.42
2407000,2004,5.42
2408000,2004,5.42
2409000,2004,5.42
2410000,2004,5.42
2411000,2004,5.42
2412000,2004,5.42
2413000,2004,5.42
2414000,2004,5.42
2415000,2004,5.42
2416000,2004,5.42
2417000,2004,5.42
2461000,2004,5.42
2462000,2004,5.42
2463000,2004,5.42
2464000,2004,5.42
2465000,2004,5.42
2466000,2004,5.42
2467000,2004,5.42
2468000,2004,5.42
2469000,2004,5.42
2470000,2004,5.42
2471000,2004,5.42
2472000,2004,5.42
2473000,2004,5.42
2474000,2004,5.42
2475000,2004,5.42
2476000,2004,5.42
2477000,2004,5.42
2478000,2004,5.42
2479000,2004,5.42
2601000,2004,5.93
2602000,2004,5.93
2603000,2004,5.93
2604000,2004,5.93
2605000,2004,5.93
2606000,2004,5.93
2607000,2004,5.93
2608000,2004,5.93
2609000,2004,5.93
2610000,2004,5.93
2611000,2004,5.93
2612000,2004,5.93
2613000,2004,5.93
2661000,2004,5.93
2801000,2004,5.86
2802000,2004,5.86
2803000,2004,5.86
2804000,2004,5.86
2805000,2004,5.86
2806000,2004,5.86
2807000,2004,5.86
2808000,2004,5.86
2809000,2004,5.86
2810000,2004,5.86
2811000,2004,5.86
2812000,2004,5.86
2813000,2004,5.86
2814000,2004,5.86
2815000,2004,5.86
2816000,2004,5.86
2817000,2004,5.86
2818000,2004,5.86
2819000,2004,5.86
2861000,2004,5.86
2862000,2004,5.86
3001000,2004,5.17
3002000,2004,5.17
3003000,2004,5.17
3004000,2004,5.17
3005000,2004,5.17
3006000,2004,5.17
3007000,2004,5.17
3008000,2004,5.17
3009000,2004,5.17
3010000,2004,5.17
3011000,2004,5.17
3012000,2004,5.17
3013000,2004,5.17
3014000,2004,5.17
3015000,2004,5.17
3016000,2004,5.17
3017000,2004,5.17
3018000,2004,5.17
3019000,2004,5.17
3020000,2004,5.17
3021000,2004,5.17
3022000,2004,5.17
3023000,2004,5.17
3024000,2004,5.17
3025000,2004,5.17
3026000,2004,5.17
3027000,2004,5.17
3028000,2004,5.17
3029000,2004,5.17
3030000,2004,5.17
3031000,2004,5.17
3061000,2004,5.17
3062000,2004,5.17
3063000,2004,5.17
3064000,2004,5.17
3201000,2004,5.49
3202000,2004,5.49
3203000,2004,5.49
3204000,2004,5.49
3205000,2004,5.49
3206000,2004,5.49
3207000,2004,5.49
3208000,2004,5.49
3209000,2004,5.49
3210000,2004,5.49
3211000,2004,5.49
3212000,2004,5.49
3213000,2004,5.49
3214000,2004,5.49
3215000,2004,5.49
3216000,2004,5.49
3217000,2004,5.49
3218000,2004,5.49
3261000,2004,5.49
3262000,2004,5.49
3263000,2004,5.49
201000,2005,5.19
202000,2005,5.19
203000,2005,5.19
204000,2005,5.19
205000,2005,5.19
206000,2005,5.19
207000,2005,5.19
208000,2005,5.19
209000,2005,5.19
210000,2005,5.19
211000,2005,5.19
212000,2005,5.19
213000,2005,5.19
214000,2005,5.19
215000,2005,5.19
216000,2005,5.19
217000,2005,5.19
218000,2005,5.19
219000,2005,5.19
220000,2005,5.19
221000,2005,5.19
222000,2005,5.19
223000,2005,5.19
224000,2005,5.19
225000,2005,5.19
226000,2005,5.19
261000,2005,5.19
262000,2005,5.19
263000,2005,5.19
264000,2005,5.19
265000,2005,5.19
401000,2005,6.06
402000,2005,6.06
403000,2005,6.06
404000,2005,6.06
405000,2005,6.06
406000,2005,6.06
407000,2005,6.06
408000,2005,6.06
409000,2005,6.06
410000,2005,6.06
411000,2005,6.06
412000,2005,6.06
413000,2005,6.06
414000,2005,6.06
415000,2005,6.06
416000,2005,6.06
417000,2005,6.06
418000,2005,6.06
419000,2005,6.06
461000,2005,6.06
462000,2005,6.06
463000,2005,6.06
464000,2005,6.06
601000,2005,5.54
602000,2005,5.54
603000,2005,5.54
604000,2005,5.54
605000,2005,5.54
606000,2005,5.54
607000,2005,5.54
608000,2005,5.54
609000,2005,5.54
610000,2005,5.54
611000,2005,5.54
612000,2005,5.54
613000,2005,5.54
614000,2005,5.54
615000,2005,5.54
616000,2005,5.54
617000,2005,5.54
618000,2005,5.54
619000,2005,5.54
620000,2005,5.54
661000,2005,5.54
662000,2005,5.54
663000,2005,5.54
664000,2005,5.54
801000,2005,5.58
802000,2005,5.58
803000,2005,5.58
804000,2005,5.58
805000,2005,5.58
806000,2005,5.58
807000,2005,5.58
808000,2005,5.58
809000,2005,5.58
810000,2005,5.58
811000,2005,5.58
812000,2005,5.58
861000,2005,5.58
862000,2005,5.58
1001000,2005,5.9
1002000,2005,5.9
1003000,2005,5.9
1004000,2005,5.9
1005000,2005,5.9
1006000,2005,5.9
1007000,2005,5.9
1008000,2005,5.9
1009000,2005,5.9
1010000,2005,5.9
1011000,2005,5.9
1012000,2005,5.9
1013000,2005,5.9
1014000,2005,5.9
1015000,2005,5.9
1016000,2005,5.9
1017000,2005,5.9
1018000,2005,5.9
1019000,2005,5.9
1020000,2005,5.9
1021000,2005,5.9
1061000,2005,5.9
1062000,2005,5.9
1063000,2005,5.9
1201000,2005,5.0
1202000,2005,5.0
1203000,2005,5.0
1204000,2005,5.0
1205000,2005,5.0
1206000,2005,5.0
1207000,2005,5.0
1208000,2005,5.0
1209000,2005,5.0
1210000,2005,5.0
1211000,2005,5.0
1212000,2005,5.0
1213000,2005,5.0
1214000,2005,5.0
1215000,2005,5.0
1216000,2005,5.0
1217000,2005,5.0
1218000,2005,5.0
1219000,2005,5.0
1261000,2005,5.0
1262000,2005,5.0
1263000,2005,5.0
1401000,2005,5.51
1402000,2005,5.51
1403000,2005,5.51
1404000,2005,5.51
1405000,2005,5.51
1406000,2005,5.51
1407000,2005,5.51
1408000,2005,5.51
1409000,2005,5.51
1410000,2005,5.51
1411000,2005,5.51
1412000,2005,5.51
1413000,2005,5.51
1414000,2005,5.51
1415000,2005,5.51
1416000,2005,5.51
1417000,2005,5.51
1418000,2005,5.51
1419000,2005,5.51
1420000,2005,5.51
1421000,2005,5.51
1422000,2005,5.51
1423000,2005,5.51
1424000,2005,5.51
1425000,2005,5.51
1426000,2005,5.51
1427000,2005,5.51
1428000,2005,5.51
1429000,2005,5.51
1430000,2005,5.51
1432000,2005,5.51
1433000,2005,5.51
1434000,2005,5.51
1435000,2005,5.51
1436000,2005,5.51
1437000,2005,5.51
1438000,2005,5.51
1461000,2005,5.51
1462000,2005,5.51
1463000,2005,5.51
1464000,2005,5.51
1465000,2005,5.51
1601000,2005,5.36
1602000,2005,5.36
1603000,2005,5.36
1604000,2005,5.36
1605000,2005,5.36
1606000,2005,5.36
1607000,2005,5.36
1608000,2005,5.36
1609000,2005,5.36
1610000,2005,5.36
1611000,2005,5.36
1661000,2005,5.36
1801000,2005,4.52
1802000,2005,4.52
1803000,2005,4.52
1804000,2005,4.52
1805000,2005,4.52
1806000,2005,4.52
1807000,2005,4.52
1808000,2005,4.52
1809000,2005,4.52
1810000,2005,4.52
1811000,2005,4.52
1812000,2005,4.52
1813000,2005,4.52
1814000,2005,4.52
1815000,2005,4.52
1816000,2005,4.52
1817000,2005,4.52
1818000,2005,4.52
1819000,2005,4.52
1820000,2005,4.52
1821000,2005,4.52
1861000,2005,4.52
1862000,2005,4.52
1863000,2005,4.52
1864000,2005,4.52
2001000,2005,6.88
2002000,2005,6.88
2003000,2005,6.88
2004000,2005,6.88
2005000,2005,6.88
2006000,2005,6.88
2007000,2005,6.88
2008000,2005,6.88
2009000,2005,6.88
2010000,2005,6.88
2011000,2005,6.88
2012000,2005,6.88
2013000,2005,6.88
2014000,2005,6.88
2061000,2005,6.88
2062000,2005,6.88
2063000,2005,6.88
2201000,2005,5.16
2202000,2005,5.16
2203000,2005,5.16
2204000,2005,5.16
2205000,2005,5.16
2206000,2005,5.16
2207000,2005,5.16
2208000,2005,5.16
2209000,2005,5.16
2210000,2005,5.16
2211000,2005,5.16
2212000,2005,5.16
2213000,2005,5.16
2214000,2005,5.16
2215000,2005,5.16
2216000,2005,5.16
2261000,2005,5.16
2262000,2005,5.16
2263000,2005,5.16
2264000,2005,5.16
2401000,2005,5.32
2402000,2005,5.32
2403000,2005,5.32
2404000,2005,5.32
2405000,2005,5.32
2406000,2005,5.32
2407000,2005,5.32
2408000,2005,5.32
2409000,2005,5.32
2410000,2005,5.32
2411000,2005,5.32
2412000,2005,5.32
2413000,2005,5.32
2414000,2005,5.32
2415000,2005,5.32
2416000,2005,5.32
2417000,2005,5.32
2461000,2005,5.32
2462000,2005,5.32
2463000,2005,5.32
2464000,2005,5.32
2465000,2005,5.32
2466000,2005,5.32
2467000,2005,5.32
2468000,2005,5.32
2469000,2005,5.32
2470000,2005,5.32
2471000,2005,5.32
2472000,2005,5.32
2473000,2005,5.32
2474000,2005,5.32
2475000,2005,5.32
2476000,2005,5.32
2477000,2005,5.32
2478000,2005,5.32
2479000,2005,5.32
2601000,2005,6.26
2602000,2005,6.26
2603000,2005,6.26
2604000,2005,6.26
2605000,2005,6.26
2606000,2005,6.26
2607000,2005,6.26
2608000,2005,6.26
2609000,2005,6.26
2610000,2005,6.26
2611000,2005,6.26
2612000,2005,6.26
2613000,2005,6.26
2661000,2005,6.26
2801000,2005,6.13
2802000,2005,6.13
2803000,2005,6.13
2804000,2005,6.13
2805000,2005,6.13
2806000,2005,6.13
2807000,2005,6.13
2808000,2005,6.13
2809000,2005,6.13
2810000,2005,6.13
2811000,2005,6.13
2812000,2005,6.13
2813000,2005,6.13
2814000,2005,6.13
2815000,2005,6.13
2816000,2005,6.13
2817000,2005,6.13
2818000,2005,6.13
2819000,2005,6.13
2861000,2005,6.13
2862000,2005,6.13
3001000,2005,5.28
3002000,2005,5.28
3003000,2005,5.28
3004000,2005,5.28
3005000,2005,5.28
3006000,2005,5.28
3007000,2005,5.28
3008000,2005,5.28
3009000,2005,5.28
3010000,2005,5.28
3011000,2005,5.28
3012000,2005,5.28
3013000,2005,5.28
3014000,2005,5.28
3015000,2005,5.28
3016000,2005,5.28
3017000,2005,5.28
3018000,2005,5.28
3019000,2005,5.28
3020000,2005,5.28
3021000,2005,5.28
3022000,2005,5.28
3023000,2005,5.28
3024000,2005,5.28
3025000,2005,5.28
3026000,2005,5.28
3027000,2005,5.28
3028000,2005,5.28
3029000,2005,5.28
3030000,2005,5.28
3031000,2005,5.28
3061000,2005,5.28
3062000,2005,5.28
3063000,2005,5.28
3064000,2005,5.28
3201000,2005,5.73
3202000,2005,5.73
3203000,2005,5.73
3204000,2005,5.73
3205000,2005,5.73
3206000,2005,5.73
3207000,2005,5.73
3208000,2005,5.73
3209000,2005,5.73
3210000,2005,5.73
3211000,2005,5.73
3212000,2005,5.73
3213000,2005,5.73
3214000,2005,5.73
3215000,2005,5.73
3216000,2005,5.73
3217000,2005,5.73
3218000,2005,5.73
3261000,2005,5.73
3262000,2005,5.73
3263000,2005,5.73
201000,2006,5.23
202000,2006,5.23
203000,2006,5.23
204000,2006,5.23
205000,2006,5.23
206000,2006,5.23
207000,2006,5.23
208000,2006,5.23
209000,2006,5.23
210000,2006,5.23
211000,2006,5.23
212000,2006,5.23
213000,2006,5.23
214000,2006,5.23
215000,2006,5.23
216000,2006,5.23
217000,2006,5.23
218000,2006,5.23
219000,2006,5.23
220000,2006,5.23
221000,2006,5.23
222000,2006,5.23
223000,2006,5.23
224000,2006,5.23
225000,2006,5.23
226000,2006,5.23
261000,2006,5.23
262000,2006,5.23
263000,2006,5.23
264000,2006,5.23
265000,2006,5.23
401000,2006,5.87
402000,2006,5.87
403000,2006,5.87
404000,2006,5.87
405000,2006,5.87
406000,2006,5.87
407000,2006,5.87
408000,2006,5.87
409000,2006,5.87
410000,2006,5.87
411000,2006,5.87
412000,2006,5.87
413000,2006,5.87
414000,2006,5.87
415000,2006,5.87
416000,2006,5.87
417000,2006,5.87
418000,2006,5.87
419000,2006,5.87
461000,2006,5.87
462000,2006,5.87
463000,2006,5.87
464000,2006,5.87
601000,2006,5.41
602000,2006,5.41
603000,2006,5.41
604000,2006,5.41
605000,2006,5.41
606000,2006,5.41
607000,2006,5.41
608000,2006,5.41
609000,2006,5.41
610000,2006,5.41
611000,2006,5.41
612000,2006,5.41
613000,2006,5.41
614000,2006,5.41
615000,2006,5.41
616000,2006,5.41
617000,2006,5.41
618000,2006,5.41
619000,2006,5.41
620000,2006,5.41
661000,2006,5.41
662000,2006,5.41
663000,2006,5.41
664000,2006,5.41
801000,2006,5.65
802000,2006,5.65
803000,2006,5.65
804000,2006,5.65
805000,2006,5.65
806000,2006,5.65
807000,2006,5.65
808000,2006,5.65
809000,2006,5.65
810000,2006,5.65
811000,2006,5.65
812000,2006,5.65
861000,2006,5.65
862000,2006,5.65
1001000,2006,5.51
1002000,2006,5.51
1003000,2006,5.51
1004000,2006,5.51
1005000,2006,5.51
1006000,2006,5.51
1007000,2006,5.51
1008000,2006,5.51
1009000,2006,5.51
1010000,2006,5.51
1011000,2006,5.51
1012000,2006,5.51
1013000,2006,5.51
1014000,2006,5.51
1015000,2006,5.51
1016000,2006,5.51
1017000,2006,5.51
1018000,2006,5.51
1019000,2006,5.51
1020000,2006,5.51
1021000,2006,5.51
1061000,2006,5.51
1062000,2006,5.51
1063000,2006,5.51
1201000,2006,5.09
1202000,2006,5.09
1203000,2006,5.09
1204000,2006,5.09
1205000,2006,5.09
1206000,2006,5.09
1207000,2006,5.09
1208000,2006,5.09
1209000,2006,5.09
1210000,2006,5.09
1211000,2006,5.09
1212000,2006,5.09
1213000,2006,5.09
1214000,2006,5.09
1215000,2006,5.09
1216000,2006,5.09
1217000,2006,5.09
1218000,2006,5.09
1219000,2006,5.09
1261000,2006,5.09
1262000,2006,5.09
1263000,2006,5.09
1401000,2006,5.4
1402000,2006,5.4
1403000,2006,5.4
1404000,2006,5.4
1405000,2006,5.4
1406000,2006,5.4
1407000,2006,5.4
1408000,2006,5.4
1409000,2006,5.4
1410000,2006,5.4
1411000,2006,5.4
1412000,2006,5.4
1413000,2006,5.4
1414000,2006,5.4
1415000,2006,5.4
1416000,2006,5.4
1417000,2006,5.4
1418000,2006,5.4
1419000,2006,5.4
1420000,2006,5.4
