,Kod,Date,Value
3117,616000,2010,393.0
3118,617000,2010,408.0
3119,618000,2010,473.0
3120,619000,2010,277.0
3121,620000,2010,642.0
3122,661000,2010,159.0
3123,662000,2010,291.0
3124,663000,2010,1474.0
3125,664000,2010,193.0
3126,801000,2010,265.0
3127,802000,2010,260.0
3128,803000,2010,236.0
3129,804000,2010,378.0
3130,805000,2010,200.0
3131,806000,2010,233.0
3132,807000,2010,192.0
3133,808000,2010,264.0
3134,809000,2010,322.0
3135,810000,2010,406.0
3136,811000,2010,520.0
3137,812000,2010,164.0
3138,861000,2010,427.0
3139,862000,2010,426.0
3140,1001000,2010,435.0
3141,1002000,2010,625.0
3142,1003000,2010,277.0
3143,1004000,2010,314.0
3144,1005000,2010,532.0
3145,1006000,2010,346.0
3146,1007000,2010,473.0
3147,1008000,2010,701.0
3148,1009000,2010,318.0
3149,1010000,2010,578.0
3150,1011000,2010,191.0
3151,1012000,2010,746.0
3152,1013000,2010,228.0
3153,1014000,2010,613.0
3154,1015000,2010,290.0
3155,1016000,2010,710.0
3156,1017000,2010,481.0
3157,1018000,2010,279.0
3158,1019000,2010,296.0
3159,1020000,2010,863.0
3160,1021000,2010,184.0
3161,1061000,2010,4141.0
3162,1062000,2010,369.0
3163,1063000,2010,208.0
3164,1201000,2010,469.0
3165,1202000,2010,406.0
3166,1203000,2010,668.0
3167,1204000,2010,267.0
3168,1205000,2010,490.0
3169,1206000,2010,1142.0
3170,1207000,2010,426.0
3171,1208000,2010,303.0
3172,1209000,2010,492.0
3173,1210000,2010,692.0
3174,1211000,2010,557.0
3175,1212000,2010,606.0
3176,1213000,2010,660.0
3177,1214000,2010,256.0
3178,1215000,2010,354.0
3179,1216000,2010,739.0
3180,1217000,2010,255.0
3181,1218000,2010,700.0
3182,1219000,2010,483.0
3183,1261000,2010,3319.0
3184,1262000,2010,250.0
3185,1263000,2010,384.0
3186,1401000,2010,204.0
3187,1402000,2010,425.0
3188,1403000,2010,589.0
3189,1404000,2010,241.0
3190,1405000,2010,379.0
3191,1406000,2010,577.0
3192,1407000,2010,356.0
3193,1408000,2010,376.0
3194,1409000,2010,258.0
3195,1410000,2010,232.0
3196,1411000,2010,278.0
3197,1412000,2010,761.0
3198,1413000,2010,365.0
3199,1414000,2010,344.0
3200,1415000,2010,430.0
3201,1416000,2010,426.0
3202,1417000,2010,573.0
3203,1418000,2010,612.0
3204,1419000,2010,547.0
3205,1420000,2010,538.0
3206,1421000,2010,602.0
3207,1422000,2010,286.0
3208,1423000,2010,319.0
3209,1424000,2010,250.0
3210,1425000,2010,679.0
3211,1426000,2010,448.0
3212,1427000,2010,295.0
3213,1428000,2010,378.0
3214,1429000,2010,370.0
3215,1430000,2010,285.0
3216,1432000,2010,391.0
3217,1433000,2010,389.0
3218,1434000,2010,752.0
3219,1435000,2010,297.0
3220,1436000,2010,198.0
3221,1437000,2010,202.0
3222,1438000,2010,449.0
3223,1461000,2010,134.0
3224,1462000,2010,465.0
3225,1463000,2010,990.0
3226,1464000,2010,259.0
3227,1465000,2010,7791.0
3228,1601000,2010,413.0
3229,1602000,2010,311.0
3230,1603000,2010,457.0
3231,1604000,2010,349.0
3232,1605000,2010,310.0
3233,1606000,2010,180.0
3234,1607000,2010,719.0
3235,1608000,2010,347.0
3236,1609000,2010,566.0
3237,1610000,2010,347.0
3238,1611000,2010,342.0
3239,1661000,2010,444.0
3240,1801000,2010,99.0
3241,1802000,2010,326.0
3242,1803000,2010,613.0
3243,1804000,2010,738.0
3244,1805000,2010,600.0
3245,1806000,2010,252.0
3246,1807000,2010,469.0
3247,1808000,2010,307.0
3248,1809000,2010,307.0
3249,1810000,2010,370.0
3250,1811000,2010,483.0
3251,1812000,2010,360.0
3252,1813000,2010,356.0
3253,1814000,2010,390.0
3254,1815000,2010,329.0
3255,1816000,2010,757.0
3256,1817000,2010,370.0
3257,1818000,2010,522.0
3258,1819000,2010,324.0
3259,1820000,2010,235.0
3260,1821000,2010,97.0
3261,1861000,2010,195.0
3262,1862000,2010,304.0
3263,1863000,2010,592.0
3264,1864000,2010,174.0
3265,2001000,2010,257.0
3266,2002000,2010,647.0
3267,2003000,2010,378.0
3268,2004000,2010,220.0
3269,2005000,2010,349.0
3270,2006000,2010,176.0
3271,2007000,2010,273.0
3272,2008000,2010,209.0
3273,2009000,2010,112.0
3274,2010000,2010,274.0
3275,2011000,2010,443.0
3276,2012000,2010,150.0
3277,2013000,2010,314.0
3278,2014000,2010,202.0
3279,2061000,2010,973.0
3280,2062000,2010,201.0
3281,2063000,2010,194.0
3282,2201000,2010,217.0
3283,2202000,2010,354.0
3284,2203000,2010,227.0
3285,2204000,2010,227.0
3286,2205000,2010,298.0
3287,2206000,2010,206.0
3288,2207000,2010,314.0
3289,2208000,2010,246.0
3290,2209000,2010,258.0
3291,2210000,2010,137.0
3292,2211000,2010,250.0
3293,2212000,2010,332.0
3294,2213000,2010,437.0
3295,2214000,2010,444.0
3296,2215000,2010,469.0
3297,2216000,2010,166.0
3298,2261000,2010,1645.0
3299,2262000,2010,889.0
3300,2263000,2010,360.0
3301,2264000,2010,206.0
3302,2401000,2010,820.0
3303,2402000,2010,780.0
3304,2403000,2010,805.0
3305,2404000,2010,854.0
3306,2405000,2010,422.0
3307,2406000,2010,466.0
3308,2407000,2010,382.0
3309,2408000,2010,368.0
3310,2409000,2010,353.0
3311,2410000,2010,419.0
3312,2411000,2010,379.0
3313,2412000,2010,263.0
3314,2413000,2010,508.0
3315,2414000,2010,216.0
3316,2415000,2010,557.0
3317,2416000,2010,598.0
3318,2417000,2010,867.0
3319,2461000,2010,900.0
3320,2462000,2010,800.0
3321,2463000,2010,598.0
3322,2464000,2010,1278.0
3323,2465000,2010,587.0
3324,2466000,2010,729.0
3325,2467000,2010,242.0
3326,2468000,2010,469.0
3327,2469000,2010,1559.0
3328,2470000,2010,325.0
3329,2471000,2010,305.0
3330,2472000,2010,657.0
3331,2473000,2010,487.0
3332,2474000,2010,365.0
3333,2475000,2010,1151.0
3334,2476000,2010,277.0
3335,2477000,2010,456.0
3336,2478000,2010,663.0
3337,2479000,2010,186.0
3338,2601000,2010,516.0
3339,2602000,2010,586.0
3340,2603000,2010,248.0
3341,2604000,2010,968.0
3342,2605000,2010,524.0
3343,2606000,2010,371.0
3344,2607000,2010,702.0
3345,2608000,2010,360.0
3346,2609000,2010,516.0
3347,2610000,2010,479.0
3348,2611000,2010,534.0
3349,2612000,2010,418.0
3350,2613000,2010,334.0
3351,2661000,2010,880.0
3352,2801000,2010,245.0
3353,2802000,2010,179.0
3354,2803000,2010,237.0
3355,2804000,2010,238.0
3356,2805000,2010,242.0
3357,2806000,2010,240.0
3358,2807000,2010,323.0
3359,2808000,2010,315.0
3360,2809000,2010,198.0
3361,2810000,2010,191.0
3362,2811000,2010,136.0
3363,2812000,2010,161.0
3364,2813000,2010,151.0
3365,2814000,2010,400.0
3366,2815000,2010,384.0
3367,2816000,2010,236.0
3368,2817000,2010,287.0
3369,2818000,2010,112.0
3370,2819000,2010,106.0
3371,2861000,2010,461.0
3372,2862000,2010,491.0
3373,3001000,2010,160.0
3374,3002000,2010,295.0
3375,3003000,2010,503.0
3376,3004000,2010,279.0
3377,3005000,2010,204.0
3378,3006000,2010,286.0
3379,3007000,2010,333.0
3380,3008000,2010,220.0
3381,3009000,2010,445.0
3382,3010000,2010,492.0
3383,3011000,2010,292.0
3384,3012000,2010,328.0
3385,3013000,2010,155.0
3386,3014000,2010,146.0
3387,3015000,2010,265.0
3388,3016000,2010,195.0
3389,3017000,2010,576.0
3390,3018000,2010,286.0
3391,3019000,2010,433.0
3392,3020000,2010,235.0
3393,3021000,2010,922.0
3394,3022000,2010,236.0
3395,3023000,2010,269.0
3396,3024000,2010,346.0
3397,3025000,2010,199.0
3398,3026000,2010,232.0
3399,3027000,2010,329.0
3400,3028000,2010,225.0
3401,3029000,2010,252.0
3402,3030000,2010,268.0
3403,3031000,2010,242.0
3404,3061000,2010,463.0
3405,3062000,2010,256.0
3406,3063000,2010,242.0
3407,3064000,2010,2343.0
3408,3201000,2010,236.0
3409,3202000,2010,237.0
3410,3203000,2010,303.0
3411,3204000,2010,328.0
3412,3205000,2010,283.0
3413,3206000,2010,384.0
3414,3207000,2010,234.0
3415,3208000,2010,242.0
3416,3209000,2010,245.0
3417,3210000,2010,322.0
3418,3211000,2010,172.0
3419,3212000,2010,191.0
3420,3213000,2010,264.0
3421,3214000,2010,476.0
3422,3215000,2010,364.0
3423,3216000,2010,267.0
3424,3217000,2010,262.0
3425,3218000,2010,193.0
3426,3261000,2010,384.0
3427,3262000,2010,1833.0
3428,3263000,2010,185.0
3429,201000,2011,363.0
3430,202000,2011,597.0
3431,203000,2011,285.0
3432,204000,2011,171.0
3433,205000,2011,251.0
3434,206000,2011,347.0
3435,207000,2011,206.0
3436,208000,2011,957.0
3437,209000,2011,271.0
3438,210000,2011,356.0
3439,211000,2011,342.0
3440,212000,2011,263.0
3441,213000,2011,203.0
3442,214000,2011,484.0
3443,215000,2011,342.0
3444,216000,2011,226.0
3445,217000,2011,242.0
3446,218000,2011,261.0
3447,219000,2011,843.0
3448,220000,2011,320.0
3449,221000,2011,1088.0
3450,222000,2011,292.0
3451,223000,2011,399.0
3452,224000,2011,360.0
3453,225000,2011,422.0
3454,226000,2011,209.0
3455,261000,2011,499.0
3456,262000,2011,490.0
3457,263000,2011,
3458,264000,2011,2925.0
3459,265000,2011,
3460,401000,2011,305.0
3461,402000,2011,282.0
3462,403000,2011,325.0
3463,404000,2011,180.0
3464,405000,2011,183.0
3465,406000,2011,146.0
3466,407000,2011,743.0
3467,408000,2011,341.0
3468,409000,2011,232.0
3469,410000,2011,339.0
3470,411000,2011,203.0
3471,412000,2011,198.0
3472,413000,2011,165.0
3473,414000,2011,448.0
3474,415000,2011,271.0
3475,416000,2011,196.0
3476,417000,2011,124.0
3477,418000,2011,447.0
3478,419000,2011,291.0
3479,461000,2011,1374.0
3480,462000,2011,441.0
3481,463000,2011,653.0
3482,464000,2011,522.0
3483,601000,2011,669.0
3484,602000,2011,545.0
3485,603000,2011,496.0
3486,604000,2011,380.0
3487,605000,2011,303.0
3488,606000,2011,467.0
3489,607000,2011,545.0
3490,608000,2011,532.0
3491,609000,2011,830.0
3492,610000,2011,238.0
3493,611000,2011,586.0
3494,612000,2011,386.0
3495,613000,2011,238.0
3496,614000,2011,545.0
3497,615000,2011,330.0
3498,616000,2011,349.0
3499,617000,2011,392.0
3500,618000,2011,526.0
3501,619000,2011,255.0
3502,620000,2011,621.0
3503,661000,2011,166.0
3504,662000,2011,282.0
3505,663000,2011,1500.0
3506,664000,2011,203.0
3507,801000,2011,258.0
3508,802000,2011,247.0
3509,803000,2011,227.0
3510,804000,2011,350.0
3511,805000,2011,187.0
3512,806000,2011,214.0
3513,807000,2011,170.0
3514,808000,2011,261.0
3515,809000,2011,336.0
3516,810000,2011,400.0
3517,811000,2011,495.0
3518,812000,2011,161.0
3519,861000,2011,404.0
3520,862000,2011,437.0
3521,1001000,2011,392.0
3522,1002000,2011,593.0
3523,1003000,2011,260.0
3524,1004000,2011,330.0
3525,1005000,2011,522.0
3526,1006000,2011,322.0
3527,1007000,2011,487.0
3528,1008000,2011,587.0
3529,1009000,2011,269.0
3530,1010000,2011,509.0
3531,1011000,2011,278.0
3532,1012000,2011,678.0
3533,1013000,2011,206.0
3534,1014000,2011,588.0
3535,1015000,2011,250.0
3536,1016000,2011,660.0
3537,1017000,2011,428.0
3538,1018000,2011,279.0
3539,1019000,2011,298.0
3540,1020000,2011,878.0
3541,1021000,2011,179.0
3542,1061000,2011,4170.0
3543,1062000,2011,348.0
3544,1063000,2011,185.0
3545,1201000,2011,455.0
3546,1202000,2011,404.0
3547,1203000,2011,621.0
3548,1204000,2011,259.0
3549,1205000,2011,497.0
3550,1206000,2011,1288.0
3551,1207000,2011,404.0
3552,1208000,2011,377.0
3553,1209000,2011,443.0
3554,1210000,2011,633.0
3555,1211000,2011,615.0
3556,1212000,2011,535.0
3557,1213000,2011,722.0
3558,1214000,2011,222.0
3559,1215000,2011,367.0
3560,1216000,2011,722.0
3561,1217000,2011,229.0
3562,1218000,2011,751.0
3563,1219000,2011,502.0
3564,1261000,2011,3348.0
3565,1262000,2011,188.0
3566,1263000,2011,392.0
3567,1401000,2011,177.0
3568,1402000,2011,419.0
3569,1403000,2011,594.0
3570,1404000,2011,221.0
3571,1405000,2011,376.0
3572,1406000,2011,580.0
3573,1407000,2011,348.0
3574,1408000,2011,369.0
3575,1409000,2011,255.0
3576,1410000,2011,224.0
3577,1411000,2011,309.0
3578,1412000,2011,709.0
3579,1413000,2011,407.0
3580,1414000,2011,370.0
3581,1415000,2011,429.0
3582,1416000,2011,425.0
3583,1417000,2011,521.0
3584,1418000,2011,615.0
3585,1419000,2011,501.0
3586,1420000,2011,495.0
3587,1421000,2011,541.0
3588,1422000,2011,265.0
3589,1423000,2011,306.0
3590,1424000,2011,253.0
3591,1425000,2011,666.0
3592,1426000,2011,482.0
3593,1427000,2011,244.0
3594,1428000,2011,458.0
3595,1429000,2011,337.0
3596,1430000,2011,227.0
3597,1432000,2011,414.0
3598,1433000,2011,380.0
3599,1434000,2011,756.0
3600,1435000,2011,341.0
3601,1436000,2011,196.0
3602,1437000,2011,193.0
3603,1438000,2011,422.0
3604,1461000,2011,144.0
3605,1462000,2011,426.0
3606,1463000,2011,959.0
3607,1464000,2011,248.0
3608,1465000,2011,7915.0
3609,1601000,2011,365.0
3610,1602000,2011,281.0
3611,1603000,2011,424.0
3612,1604000,2011,307.0
3613,1605000,2011,256.0
3614,1606000,2011,180.0
3615,1607000,2011,717.0
3616,1608000,2011,340.0
3617,1609000,2011,549.0
3618,1610000,2011,343.0
3619,1611000,2011,380.0
3620,1661000,2011,461.0
3621,1801000,2011,82.0
3622,1802000,2011,318.0
3623,1803000,2011,543.0
3624,1804000,2011,631.0
3625,1805000,2011,572.0
3626,1806000,2011,300.0
3627,1807000,2011,528.0
3628,1808000,2011,275.0
3629,1809000,2011,350.0
3630,1810000,2011,367.0
3631,1811000,2011,402.0
3632,1812000,2011,352.0
3633,1813000,2011,326.0
3634,1814000,2011,428.0
3635,1815000,2011,305.0
3636,1816000,2011,699.0
3637,1817000,2011,347.0
3638,1818000,2011,474.0
3639,1819000,2011,266.0
3640,1820000,2011,252.0
3641,1821000,2011,88.0
3642,1861000,2011,176.0
3643,1862000,2011,271.0
3644,1863000,2011,620.0
3645,1864000,2011,188.0
3646,2001000,2011,240.0
3647,2002000,2011,635.0
3648,2003000,2011,367.0
3649,2004000,2011,201.0
3650,2005000,2011,357.0
3651,2006000,2011,164.0
3652,2007000,2011,242.0
3653,2008000,2011,223.0
3654,2009000,2011,93.0
3655,2010000,2011,272.0
3656,2011000,2011,389.0
3657,2012000,2011,139.0
3658,2013000,2011,304.0
3659,2014000,2011,174.0
3660,2061000,2011,924.0
3661,2062000,2011,160.0
3662,2063000,2011,178.0
3663,2201000,2011,254.0
3664,2202000,2011,270.0
3665,2203000,2011,203.0
3666,2204000,2011,222.0
3667,2205000,2011,326.0
3668,2206000,2011,212.0
3669,2207000,2011,268.0
3670,2208000,2011,219.0
3671,2209000,2011,279.0
3672,2210000,2011,134.0
3673,2211000,2011,209.0
3674,2212000,2011,344.0
3675,2213000,2011,457.0
3676,2214000,2011,435.0
3677,2215000,2011,485.0
3678,2216000,2011,174.0
3679,2261000,2011,1677.0
3680,2262000,2011,889.0
3681,2263000,2011,364.0
3682,2264000,2011,186.0
3683,2401000,2011,912.0
3684,2402000,2011,727.0
3685,2403000,2011,823.0
3686,2404000,2011,762.0
3687,2405000,2011,475.0
3688,2406000,2011,390.0
3689,2407000,2011,373.0
3690,2408000,2011,430.0
3691,2409000,2011,394.0
3692,2410000,2011,420.0
3693,2411000,2011,397.0
3694,2412000,2011,322.0
3695,2413000,2011,654.0
3696,2414000,2011,187.0
3697,2415000,2011,642.0
3698,2416000,2011,712.0
3699,2417000,2011,859.0
3700,2461000,2011,851.0
3701,2462000,2011,807.0
3702,2463000,2011,613.0
3703,2464000,2011,1213.0
3704,2465000,2011,635.0
3705,2466000,2011,810.0
3706,2467000,2011,272.0
3707,2468000,2011,453.0
3708,2469000,2011,1678.0
3709,2470000,2011,340.0
3710,2471000,2011,337.0
3711,2472000,2011,612.0
3712,2473000,2011,530.0
3713,2474000,2011,353.0
3714,2475000,2011,1174.0
3715,2476000,2011,279.0
3716,2477000,2011,511.0
3717,2478000,2011,607.0
3718,2479000,2011,160.0
3719,2601000,2011,446.0
3720,2602000,2011,481.0
3721,2603000,2011,207.0
3722,2604000,2011,859.0
3723,2605000,2011,483.0
3724,2606000,2011,289.0
3725,2607000,2011,623.0
3726,2608000,2011,277.0
3727,2609000,2011,436.0
3728,2610000,2011,456.0
3729,2611000,2011,474.0
3730,2612000,2011,390.0
3731,2613000,2011,280.0
3732,2661000,2011,724.0
3733,2801000,2011,251.0
3734,2802000,2011,173.0
3735,2803000,2011,230.0
3736,2804000,2011,207.0
3737,2805000,2011,245.0
3738,2806000,2011,234.0
3739,2807000,2011,331.0
3740,2808000,2011,329.0
3741,2809000,2011,176.0
3742,2810000,2011,167.0
3743,2811000,2011,107.0
3744,2812000,2011,130.0
3745,2813000,2011,143.0
3746,2814000,2011,382.0
3747,2815000,2011,361.0
3748,2816000,2011,231.0
3749,2817000,2011,249.0
3750,2818000,2011,94.0
3751,2819000,2011,98.0
3752,2861000,2011,457.0
3753,2862000,2011,493.0
3754,3001000,2011,196.0
3755,3002000,2011,361.0
3756,3003000,2011,472.0
3757,3004000,2011,311.0
3758,3005000,2011,196.0
3759,3006000,2011,338.0
3760,3007000,2011,328.0
3761,3008000,2011,258.0
3762,3009000,2011,422.0
3763,3010000,2011,490.0
3764,3011000,2011,267.0
3765,3012000,2011,336.0
3766,3013000,2011,166.0
3767,3014000,2011,132.0
3768,3015000,2011,266.0
3769,3016000,2011,179.0
3770,3017000,2011,591.0
3771,3018000,2011,275.0
3772,3019000,2011,485.0
3773,3020000,2011,299.0
3774,3021000,2011,898.0
3775,3022000,2011,237.0
3776,3023000,2011,278.0
3777,3024000,2011,379.0
3778,3025000,2011,214.0
3779,3026000,2011,212.0
3780,3027000,2011,349.0
3781,3028000,2011,244.0
3782,3029000,2011,255.0
3783,3030000,2011,259.0
3784,3031000,2011,270.0
3785,3061000,2011,469.0
3786,3062000,2011,267.0
3787,3063000,2011,181.0
3788,3064000,2011,2198.0
3789,3201000,2011,223.0
3790,3202000,2011,221.0
3791,3203000,2011,244.0
3792,3204000,2011,315.0
3793,3205000,2011,272.0
3794,3206000,2011,386.0
3795,3207000,2011,205.0
3796,3208000,2011,240.0
3797,3209000,2011,246.0
3798,3210000,2011,307.0
3799,3211000,2011,192.0
3800,3212000,2011,198.0
3801,3213000,2011,270.0
3802,3214000,2011,442.0
3803,3215000,2011,326.0
3804,3216000,2011,208.0
3805,3217000,2011,211.0
3806,3218000,2011,176.0
3807,3261000,2011,364.0
3808,3262000,2011,1791.0
3809,3263000,2011,157.0
3810,201000,2012,423.0
3811,202000,2012,586.0
3812,203000,2012,321.0
3813,204000,2012,187.0
3814,205000,2012,275.0
3815,206000,2012,356.0
3816,207000,2012,206.0
3817,208000,2012,977.0
3818,209000,2012,344.0
3819,210000,2012,341.0
3820,211000,2012,379.0
3821,212000,2012,260.0
3822,213000,2012,194.0
3823,214000,2012,468.0
3824,215000,2012,305.0
3825,216000,2012,249.0
3826,217000,2012,277.0
3827,218000,2012,249.0
3828,219000,2012,818.0
3829,220000,2012,355.0
3830,221000,2012,1040.0
3831,222000,2012,254.0
3832,223000,2012,446.0
3833,224000,2012,404.0
3834,225000,2012,470.0
3835,226000,2012,227.0
3836,261000,2012,478.0
3837,262000,2012,507.0
3838,263000,2012,
3839,264000,2012,3065.0
3840,265000,2012,
3841,401000,2012,311.0
3842,402000,2012,315.0
3843,403000,2012,343.0
3844,404000,2012,195.0
3845,405000,2012,195.0
3846,406000,2012,154.0
3847,407000,2012,777.0
3848,408000,2012,335.0
3849,409000,2012,196.0
3850,410000,2012,365.0
3851,411000,2012,221.0
3852,412000,2012,232.0
3853,413000,2012,147.0
3854,414000,2012,446.0
3855,415000,2012,335.0
3856,416000,2012,203.0
3857,417000,2012,173.0
3858,418000,2012,457.0
3859,419000,2012,308.0
3860,461000,2012,1576.0
3861,462000,2012,458.0
3862,463000,2012,708.0
3863,464000,2012,618.0
3864,601000,2012,658.0
3865,602000,2012,530.0
3866,603000,2012,489.0
3867,604000,2012,327.0
3868,605000,2012,289.0
3869,606000,2012,459.0
3870,607000,2012,540.0
3871,608000,2012,537.0
3872,609000,2012,863.0
3873,610000,2012,234.0
3874,611000,2012,621.0
3875,612000,2012,444.0
3876,613000,2012,228.0
3877,614000,2012,597.0
3878,615000,2012,333.0
3879,616000,2012,363.0
3880,617000,2012,411.0
3881,618000,2012,515.0
3882,619000,2012,232.0
3883,620000,2012,654.0
3884,661000,2012,158.0
3885,662000,2012,263.0
3886,663000,2012,1482.0
3887,664000,2012,208.0
3888,801000,2012,253.0
3889,802000,2012,248.0
3890,803000,2012,224.0
3891,804000,2012,350.0
3892,805000,2012,200.0
3893,806000,2012,223.0
3894,807000,2012,149.0
3895,808000,2012,254.0
3896,809000,2012,350.0
3897,810000,2012,386.0
3898,811000,2012,506.0
3899,812000,2012,126.0
3900,861000,2012,439.0
3901,862000,2012,434.0
3902,1001000,2012,421.0
3903,1002000,2012,652.0
3904,1003000,2012,253.0
3905,1004000,2012,335.0
3906,1005000,2012,542.0
3907,1006000,2012,332.0
3908,1007000,2012,511.0
3909,1008000,2012,630.0
3910,1009000,2012,320.0
3911,1010000,2012,510.0
3912,1011000,2012,280.0
3913,1012000,2012,688.0
3914,1013000,2012,243.0
3915,1014000,2012,634.0
3916,1015000,2012,263.0
3917,1016000,2012,647.0
3918,1017000,2012,449.0
3919,1018000,2012,269.0
3920,1019000,2012,338.0
3921,1020000,2012,891.0
3922,1021000,2012,148.0
3923,1061000,2012,4060.0
3924,1062000,2012,367.0
3925,1063000,2012,166.0
3926,1201000,2012,490.0
3927,1202000,2012,446.0
3928,1203000,2012,676.0
3929,1204000,2012,259.0
3930,1205000,2012,474.0
3931,1206000,2012,1275.0
3932,1207000,2012,424.0
3933,1208000,2012,371.0
3934,1209000,2012,478.0
3935,1210000,2012,695.0
3936,1211000,2012,590.0
3937,1212000,2012,595.0
3938,1213000,2012,758.0
3939,1214000,2012,256.0
3940,1215000,2012,437.0
3941,1216000,2012,736.0
3942,1217000,2012,260.0
3943,1218000,2012,767.0
3944,1219000,2012,474.0
3945,1261000,2012,3594.0
3946,1262000,2012,248.0
3947,1263000,2012,463.0
3948,1401000,2012,217.0
3949,1402000,2012,426.0
3950,1403000,2012,560.0
3951,1404000,2012,225.0
3952,1405000,2012,427.0
3953,1406000,2012,637.0
3954,1407000,2012,353.0
3955,1408000,2012,330.0
3956,1409000,2012,258.0
3957,1410000,2012,206.0
3958,1411000,2012,291.0
3959,1412000,2012,680.0
3960,1413000,2012,370.0
3961,1414000,2012,329.0
3962,1415000,2012,436.0
3963,1416000,2012,473.0
3964,1417000,2012,562.0
3965,1418000,2012,679.0
3966,1419000,2012,560.0
3967,1420000,2012,512.0
3968,1421000,2012,646.0
3969,1422000,2012,337.0
3970,1423000,2012,340.0
3971,1424000,2012,276.0
3972,1425000,2012,785.0
3973,1426000,2012,490.0
3974,1427000,2012,305.0
3975,1428000,2012,438.0
3976,1429000,2012,404.0
3977,1430000,2012,248.0
3978,1432000,2012,458.0
3979,1433000,2012,420.0
3980,1434000,2012,954.0
3981,1435000,2012,350.0
3982,1436000,2012,243.0
3983,1437000,2012,215.0
3984,1438000,2012,431.0
3985,1461000,2012,151.0
3986,1462000,2012,589.0
3987,1463000,2012,1170.0
3988,1464000,2012,283.0
3989,1465000,2012,7657.0
3990,1601000,2012,399.0
3991,1602000,2012,272.0
3992,1603000,2012,474.0
3993,1604000,2012,347.0
3994,1605000,2012,263.0
3995,1606000,2012,219.0
3996,1607000,2012,712.0
3997,1608000,2012,338.0
3998,1609000,2012,524.0
3999,1610000,2012,318.0
4000,1611000,2012,364.0
4001,1661000,2012,458.0
4002,1801000,2012,97.0
4003,1802000,2012,315.0
4004,1803000,2012,585.0
4005,1804000,2012,649.0
4006,1805000,2012,579.0
4007,1806000,2012,309.0
4008,1807000,2012,535.0
4009,1808000,2012,278.0
4010,1809000,2012,323.0
4011,1810000,2012,337.0
4012,1811000,2012,469.0
4013,1812000,2012,356.0
4014,1813000,2012,343.0
4015,1814000,2012,368.0
4016,1815000,2012,338.0
4017,1816000,2012,697.0
4018,1817000,2012,331.0
4019,1818000,2012,450.0
4020,1819000,2012,330.0
4021,1820000,2012,252.0
4022,1821000,2012,107.0
4023,1861000,2012,192.0
4024,1862000,2012,307.0
4025,1863000,2012,574.0
4026,1864000,2012,193.0
4027,2001000,2012,230.0
4028,2002000,2012,701.0
4029,2003000,2012,355.0
4030,2004000,2012,203.0
4031,2005000,2012,326.0
4032,2006000,2012,164.0
4033,2007000,2012,248.0
4034,2008000,2012,220.0
4035,2009000,2012,82.0
4036,2010000,2012,273.0
4037,2011000,2012,389.0
4038,2012000,2012,160.0
4039,2013000,2012,333.0
4040,2014000,2012,201.0
4041,2061000,2012,965.0
4042,2062000,2012,184.0
4043,2063000,2012,181.0
4044,2201000,2012,237.0
4045,2202000,2012,376.0
4046,2203000,2012,256.0
4047,2204000,2012,273.0
4048,2205000,2012,369.0
4049,2206000,2012,213.0
4050,2207000,2012,289.0
4051,2208000,2012,232.0
4052,2209000,2012,301.0
4053,2210000,2012,144.0
4054,2211000,2012,240.0
4055,2212000,2012,367.0
4056,2213000,2012,446.0
4057,2214000,2012,470.0
4058,2215000,2012,591.0
4059,2216000,2012,178.0
4060,2261000,2012,1893.0
4061,2262000,2012,1031.0
4062,2263000,2012,427.0
4063,2264000,2012,179.0
4064,2401000,2012,1023.0
4065,2402000,2012,754.0
4066,2403000,2012,802.0
4067,2404000,2012,772.0
4068,2405000,2012,534.0
4069,2406000,2012,431.0
4070,2407000,2012,373.0
4071,2408000,2012,440.0
4072,2409000,2012,427.0
4073,2410000,2012,467.0
4074,2411000,2012,520.0
4075,2412000,2012,351.0
4076,2413000,2012,631.0
4077,2414000,2012,228.0
4078,2415000,2012,712.0
4079,2416000,2012,793.0
4080,2417000,2012,838.0
4081,2461000,2012,873.0
4082,2462000,2012,930.0
4083,2463000,2012,629.0
4084,2464000,2012,1222.0
4085,2465000,2012,689.0
4086,2466000,2012,812.0
4087,2467000,2012,312.0
4088,2468000,2012,448.0
4089,2469000,2012,1570.0
4090,2470000,2012,377.0
4091,2471000,2012,336.0
4092,2472000,2012,642.0
4093,2473000,2012,566.0
4094,2474000,2012,352.0
4095,2475000,2012,1232.0
4096,2476000,2012,257.0
4097,2477000,2012,533.0
4098,2478000,2012,638.0
4099,2479000,2012,195.0
4100,2601000,2012,482.0
4101,2602000,2012,561.0
4102,2603000,2012,219.0
4103,2604000,2012,979.0
4104,2605000,2012,450.0
4105,2606000,2012,344.0
4106,2607000,2012,669.0
4107,2608000,2012,271.0
4108,2609000,2012,552.0
4109,2610000,2012,476.0
4110,2611000,2012,510.0
4111,2612000,2012,432.0
4112,2613000,2012,279.0
4113,2661000,2012,864.0
4114,2801000,2012,227.0
4115,2802000,2012,171.0
4116,2803000,2012,248.0
4117,2804000,2012,212.0
4118,2805000,2012,244.0
4119,2806000,2012,223.0
4120,2807000,2012,337.0
4121,2808000,2012,283.0
4122,2809000,2012,193.0
4123,2810000,2012,175.0
4124,2811000,2012,127.0
4125,2812000,2012,166.0
4126,2813000,2012,143.0
4127,2814000,2012,362.0
4128,2815000,2012,417.0
