,Wojewodztwo,ICD10,Rok,Liczba
1142,2,C76,1999,36
1143,2,C76,2000,36
1144,2,C76,2001,36
1145,2,C76,2002,36
1146,2,C76,2003,36
1147,2,C76,2004,36
1148,2,C76,2005,36
1149,2,C76,2006,36
1150,2,C76,2007,36
1151,2,C76,2008,36
1152,2,C76,2009,36
1153,2,C76,2010,36
1154,2,C76,2011,36
1155,2,C76,2012,36
1156,2,C76,2013,16
1157,2,C76,2014,36
1158,2,C76,2015,36
1159,2,C77,1999,36
1160,2,C77,2000,36
1161,2,C77,2001,36
1162,2,C77,2002,36
1163,2,C77,2003,36
1164,2,C77,2004,36
1165,2,C77,2005,36
1166,2,C77,2006,36
1167,2,C77,2007,36
1168,2,C77,2008,36
1169,2,C77,2009,36
1170,2,C77,2010,36
1171,2,C77,2011,36
1172,2,C77,2012,36
1173,2,C77,2013,12
1174,2,C77,2014,36
1175,2,C77,2015,36
1176,2,C78,1999,36
1177,2,C78,2000,36
1178,2,C78,2001,36
1179,2,C78,2002,36
1180,2,C78,2003,36
1181,2,C78,2004,36
1182,2,C78,2005,36
1183,2,C78,2006,36
1184,2,C78,2007,36
1185,2,C78,2008,36
1186,2,C78,2009,36
1187,2,C78,2010,36
1188,2,C78,2011,36
1189,2,C78,2012,36
1190,2,C78,2013,19
1191,2,C78,2014,36
1192,2,C78,2015,36
1193,2,C79,1999,36
1194,2,C79,2000,36
1195,2,C79,2001,36
1196,2,C79,2002,36
1197,2,C79,2003,36
1198,2,C79,2004,36
1199,2,C79,2005,36
1200,2,C79,2006,36
1201,2,C79,2007,36
1202,2,C79,2008,36
1203,2,C79,2009,36
1204,2,C79,2010,36
1205,2,C79,2011,36
1206,2,C79,2012,36
1207,2,C79,2013,18
1208,2,C79,2014,36
1209,2,C79,2015,36
1210,2,C80,1999,36
1211,2,C80,2000,36
1212,2,C80,2001,36
1213,2,C80,2002,36
1214,2,C80,2003,36
1215,2,C80,2004,36
1216,2,C80,2005,36
1217,2,C80,2006,36
1218,2,C80,2007,36
1219,2,C80,2008,36
1220,2,C80,2009,36
1221,2,C80,2010,36
1222,2,C80,2011,36
1223,2,C80,2012,36
1224,2,C80,2013,22
1225,2,C80,2014,36
1226,2,C80,2015,36
1227,2,C81,1999,36
1228,2,C81,2000,36
1229,2,C81,2001,36
1230,2,C81,2002,36
1231,2,C81,2003,36
1232,2,C81,2004,36
1233,2,C81,2005,36
1234,2,C81,2006,36
1235,2,C81,2007,36
1236,2,C81,2008,36
1237,2,C81,2009,36
1238,2,C81,2010,36
1239,2,C81,2011,36
1240,2,C81,2012,36
1241,2,C81,2013,24
1242,2,C81,2014,36
1243,2,C81,2015,36
1244,2,C82,2004,36
1245,2,C82,2005,36
1246,2,C82,2006,36
1247,2,C82,2007,36
1248,2,C82,2008,36
1249,2,C82,2009,36
1250,2,C82,2010,36
1251,2,C82,2011,36
1252,2,C82,2012,36
1253,2,C82,2013,14
1254,2,C82,2014,36
1255,2,C82,2015,36
1256,2,C83,2001,36
1257,2,C83,2004,36
1258,2,C83,2005,36
1259,2,C83,2006,36
1260,2,C83,2007,36
1261,2,C83,2008,36
1262,2,C83,2009,36
1263,2,C83,2010,36
1264,2,C83,2011,36
1265,2,C83,2012,36
1266,2,C83,2013,25
1267,2,C83,2014,36
1268,2,C83,2015,36
1269,2,C84,2000,18
1270,2,C84,2001,36
1271,2,C84,2002,36
1272,2,C84,2003,18
1273,2,C84,2004,18
1274,2,C84,2005,36
1275,2,C84,2006,36
1276,2,C84,2007,36
1277,2,C84,2008,36
1278,2,C84,2009,36
1279,2,C84,2010,36
1280,2,C84,2011,36
1281,2,C84,2012,36
1282,2,C84,2013,8
1283,2,C84,2014,36
1284,2,C84,2015,36
1285,2,C85,1999,36
1286,2,C85,2000,36
1287,2,C85,2001,36
1288,2,C85,2002,36
1289,2,C85,2003,36
1290,2,C85,2004,36
1291,2,C85,2005,36
1292,2,C85,2006,36
1293,2,C85,2007,36
1294,2,C85,2008,36
1295,2,C85,2009,36
1296,2,C85,2010,36
1297,2,C85,2011,36
1298,2,C85,2012,36
1299,2,C85,2013,21
1300,2,C85,2014,36
1301,2,C85,2015,36
1302,2,C88,2006,18
1303,2,C88,2007,18
1304,2,C88,2008,36
1305,2,C88,2009,36
1306,2,C88,2010,36
1307,2,C88,2011,36
1308,2,C88,2012,36
1309,2,C88,2013,3
1310,2,C88,2014,18
1311,2,C88,2015,36
1312,2,C90,1999,36
1313,2,C90,2000,36
1314,2,C90,2001,36
1315,2,C90,2002,36
1316,2,C90,2003,36
1317,2,C90,2004,36
1318,2,C90,2005,36
1319,2,C90,2006,36
1320,2,C90,2007,36
1321,2,C90,2008,36
1322,2,C90,2009,36
1323,2,C90,2010,36
1324,2,C90,2011,36
1325,2,C90,2012,36
1326,2,C90,2013,19
1327,2,C90,2014,36
1328,2,C90,2015,36
1329,2,C91,1999,36
1330,2,C91,2000,36
1331,2,C91,2001,36
1332,2,C91,2002,36
1333,2,C91,2003,36
1334,2,C91,2004,36
1335,2,C91,2005,36
1336,2,C91,2006,36
1337,2,C91,2007,36
1338,2,C91,2008,36
1339,2,C91,2009,36
1340,2,C91,2010,36
1341,2,C91,2011,36
1342,2,C91,2012,36
1343,2,C91,2013,26
1344,2,C91,2014,36
1345,2,C91,2015,36
1346,2,C92,1999,36
1347,2,C92,2000,36
1348,2,C92,2001,36
1349,2,C92,2002,36
1350,2,C92,2003,36
1351,2,C92,2004,36
1352,2,C92,2005,36
1353,2,C92,2006,36
1354,2,C92,2007,36
1355,2,C92,2008,36
1356,2,C92,2009,36
1357,2,C92,2010,36
1358,2,C92,2011,36
1359,2,C92,2012,36
1360,2,C92,2013,24
1361,2,C92,2014,36
1362,2,C92,2015,36
1363,2,C93,1999,36
1364,2,C93,2000,36
1365,2,C93,2001,18
1366,2,C93,2002,18
1367,2,C93,2003,36
1368,2,C93,2004,36
1369,2,C93,2005,18
1370,2,C93,2006,18
1371,2,C93,2007,36
1372,2,C93,2008,36
1373,2,C93,2009,36
1374,2,C93,2011,36
1375,2,C93,2012,36
1376,2,C93,2013,3
1377,2,C93,2014,18
1378,2,C93,2015,36
1379,2,C94,1999,36
1380,2,C94,2000,18
1381,2,C94,2001,36
1382,2,C94,2002,36
1383,2,C94,2003,36
1384,2,C94,2004,18
1385,2,C94,2005,36
1386,2,C94,2006,36
1387,2,C94,2007,36
1388,2,C94,2008,36
1389,2,C94,2009,36
1390,2,C94,2010,36
1391,2,C94,2011,36
1392,2,C94,2012,36
1393,2,C94,2013,2
1394,2,C94,2015,36
1395,2,C95,1999,36
1396,2,C95,2000,36
1397,2,C95,2001,36
1398,2,C95,2002,36
1399,2,C95,2003,36
1400,2,C95,2004,36
1401,2,C95,2005,36
1402,2,C95,2006,36
1403,2,C95,2007,36
1404,2,C95,2008,36
1405,2,C95,2009,36
1406,2,C95,2010,36
1407,2,C95,2011,36
1408,2,C95,2012,36
1409,2,C95,2013,9
1410,2,C95,2014,36
1411,2,C95,2015,36
1412,2,C96,1999,36
1413,2,C96,2000,36
1414,2,C96,2001,36
1415,2,C96,2002,36
1416,2,C96,2003,36
1417,2,C96,2004,36
1418,2,C96,2005,36
1419,2,C96,2006,36
1420,2,C96,2007,36
1421,2,C96,2008,36
1422,2,C96,2009,36
1423,2,C96,2010,36
1424,2,C96,2011,36
1425,2,C96,2012,36
1426,2,C96,2013,4
1427,2,C96,2014,36
1428,2,C96,2015,36
1429,2,C97,1999,36
1430,2,C97,2000,36
1431,2,C97,2001,36
1432,2,C97,2002,36
1433,2,C97,2012,36
1434,2,C97,2015,36
1435,2,D00,2004,18
1436,2,D00,2005,18
1437,2,D00,2006,36
1438,2,D00,2007,18
1439,2,D00,2008,18
1440,2,D00,2010,36
1441,2,D00,2011,18
1442,2,D00,2012,36
1443,2,D00,2013,5
1444,2,D00,2014,18
1445,2,D00,2015,36
1446,2,D01,2006,18
1447,2,D01,2008,18
1448,2,D01,2009,18
1449,2,D01,2010,36
1450,2,D01,2011,36
1451,2,D01,2012,36
1452,2,D01,2013,1
1453,2,D01,2014,36
1454,2,D01,2015,36
1455,2,D02,2004,18
1456,2,D02,2005,18
1457,2,D02,2006,36
1458,2,D02,2007,36
1459,2,D02,2008,36
1460,2,D02,2009,18
1461,2,D02,2010,36
1462,2,D02,2011,18
1463,2,D02,2012,36
1464,2,D02,2013,5
1465,2,D02,2014,36
1466,2,D02,2015,36
1467,2,D03,2007,36
1468,2,D03,2008,36
1469,2,D03,2009,36
1470,2,D03,2010,36
1471,2,D03,2011,36
1472,2,D03,2012,36
1473,2,D03,2013,7
1474,2,D03,2014,36
1475,2,D03,2015,36
1476,2,D04,2006,18
1477,2,D04,2007,36
1478,2,D04,2008,36
1479,2,D04,2009,36
1480,2,D04,2010,36
1481,2,D04,2011,36
1482,2,D04,2012,36
1483,2,D04,2013,12
1484,2,D04,2014,36
1485,2,D04,2015,36
1486,2,D05,2003,18
1487,2,D05,2004,18
1488,2,D05,2005,18
1489,2,D05,2006,36
1490,2,D05,2007,18
1491,2,D05,2008,36
1492,2,D05,2009,36
1493,2,D05,2010,18
1494,2,D05,2011,18
1495,2,D05,2012,36
1496,2,D05,2013,12
1497,2,D05,2014,18
1498,2,D05,2015,36
1499,2,D06,2003,18
1500,2,D06,2004,18
1501,2,D06,2005,18
1502,2,D06,2006,18
1503,2,D06,2007,18
1504,2,D06,2008,18
1505,2,D06,2009,18
1506,2,D06,2010,18
1507,2,D06,2011,18
1508,2,D06,2012,18
1509,2,D06,2013,11
1510,2,D06,2014,18
1511,2,D06,2015,36
1512,2,D07,2004,18
1513,2,D07,2005,18
1514,2,D07,2006,36
1515,2,D07,2007,36
1516,2,D07,2008,36
1517,2,D07,2009,36
1518,2,D07,2010,18
1519,2,D07,2011,36
1520,2,D07,2012,36
1521,2,D07,2013,7
1522,2,D07,2014,18
1523,2,D07,2015,36
1524,2,D09,2003,18
1525,2,D09,2006,36
1526,2,D09,2007,36
1527,2,D09,2008,36
1528,2,D09,2009,36
1529,2,D09,2010,36
1530,2,D09,2011,36
1531,2,D09,2012,36
1532,2,D09,2013,20
1533,2,D09,2014,36
1534,2,D09,2015,36
1535,2,c53,2005,18
1536,2,c83,2005,18
1537,2,c83,2012,18
1538,4,C00,1999,36
1539,4,C00,2000,36
1540,4,C00,2001,36
1541,4,C00,2002,36
1542,4,C00,2003,36
1543,4,C00,2004,36
1544,4,C00,2005,36
1545,4,C00,2006,18
1546,4,C00,2007,36
1547,4,C00,2008,36
1548,4,C00,2009,36
1549,4,C00,2010,36
1550,4,C00,2011,36
1551,4,C00,2012,36
1552,4,C00,2013,8
1553,4,C00,2014,36
1554,4,C00,2015,36
1555,4,C01,1999,18
1556,4,C01,2000,18
1557,4,C01,2001,18
1558,4,C01,2002,18
1559,4,C01,2003,18
1560,4,C01,2004,18
1561,4,C01,2005,36
1562,4,C01,2006,36
1563,4,C01,2007,36
1564,4,C01,2008,36
1565,4,C01,2009,36
1566,4,C01,2010,36
1567,4,C01,2011,18
1568,4,C01,2012,36
1569,4,C01,2013,9
1570,4,C01,2014,36
1571,4,C01,2015,36
1572,4,C02,1999,36
1573,4,C02,2000,36
1574,4,C02,2001,36
1575,4,C02,2002,36
1576,4,C02,2003,36
1577,4,C02,2004,36
1578,4,C02,2005,36
1579,4,C02,2006,36
1580,4,C02,2007,36
1581,4,C02,2008,36
1582,4,C02,2009,36
1583,4,C02,2010,36
1584,4,C02,2011,36
1585,4,C02,2012,36
1586,4,C02,2013,13
1587,4,C02,2014,36
1588,4,C02,2015,36
1589,4,C03,2001,18
1590,4,C03,2002,36
1591,4,C03,2003,36
1592,4,C03,2004,18
1593,4,C03,2005,18
1594,4,C03,2006,36
1595,4,C03,2008,36
1596,4,C03,2009,36
1597,4,C03,2010,36
1598,4,C03,2011,36
1599,4,C03,2012,36
1600,4,C03,2013,2
1601,4,C03,2014,36
1602,4,C03,2015,36
1603,4,C04,1999,36
1604,4,C04,2000,18
1605,4,C04,2001,36
1606,4,C04,2002,36
1607,4,C04,2003,36
1608,4,C04,2004,36
1609,4,C04,2005,36
1610,4,C04,2006,36
1611,4,C04,2007,36
1612,4,C04,2008,36
1613,4,C04,2009,36
1614,4,C04,2010,36
1615,4,C04,2011,36
1616,4,C04,2012,36
1617,4,C04,2013,7
1618,4,C04,2014,36
1619,4,C04,2015,36
1620,4,C05,1999,36
1621,4,C05,2000,18
1622,4,C05,2001,36
1623,4,C05,2002,36
1624,4,C05,2003,36
1625,4,C05,2004,36
1626,4,C05,2005,36
1627,4,C05,2006,36
1628,4,C05,2007,18
1629,4,C05,2008,36
1630,4,C05,2009,36
1631,4,C05,2010,36
1632,4,C05,2011,18
1633,4,C05,2012,36
1634,4,C05,2013,6
1635,4,C05,2014,36
1636,4,C05,2015,36
1637,4,C06,2000,18
1638,4,C06,2001,18
1639,4,C06,2002,18
1640,4,C06,2003,36
1641,4,C06,2004,36
1642,4,C06,2005,36
1643,4,C06,2006,36
1644,4,C06,2007,36
1645,4,C06,2008,36
1646,4,C06,2009,36
1647,4,C06,2010,36
1648,4,C06,2011,18
1649,4,C06,2012,36
1650,4,C06,2013,6
1651,4,C06,2014,36
1652,4,C06,2015,36
1653,4,C07,1999,36
1654,4,C07,2000,36
1655,4,C07,2001,36
1656,4,C07,2002,36
1657,4,C07,2003,36
1658,4,C07,2004,36
1659,4,C07,2005,36
1660,4,C07,2006,36
1661,4,C07,2007,36
1662,4,C07,2008,36
1663,4,C07,2009,36
1664,4,C07,2010,36
1665,4,C07,2011,36
1666,4,C07,2012,36
1667,4,C07,2013,11
1668,4,C07,2014,36
1669,4,C07,2015,36
1670,4,C08,1999,36
1671,4,C08,2000,18
1672,4,C08,2001,18
1673,4,C08,2002,36
1674,4,C08,2003,36
1675,4,C08,2004,18
1676,4,C08,2005,18
1677,4,C08,2006,36
1678,4,C08,2007,36
1679,4,C08,2008,36
1680,4,C08,2009,36
1681,4,C08,2010,36
1682,4,C08,2011,18
1683,4,C08,2012,36
1684,4,C08,2013,5
1685,4,C08,2014,36
1686,4,C08,2015,36
1687,4,C09,1999,36
1688,4,C09,2000,36
1689,4,C09,2001,36
1690,4,C09,2002,36
1691,4,C09,2003,36
1692,4,C09,2004,36
1693,4,C09,2005,36
1694,4,C09,2006,36
1695,4,C09,2007,36
1696,4,C09,2008,36
1697,4,C09,2009,36
1698,4,C09,2010,36
1699,4,C09,2011,36
1700,4,C09,2012,36
1701,4,C09,2013,13
1702,4,C09,2014,36
1703,4,C09,2015,36
1704,4,C10,2000,18
1705,4,C10,2002,18
1706,4,C10,2003,18
1707,4,C10,2004,18
1708,4,C10,2005,36
1709,4,C10,2006,36
1710,4,C10,2007,36
1711,4,C10,2008,36
1712,4,C10,2009,36
1713,4,C10,2010,36
1714,4,C10,2011,36
1715,4,C10,2012,36
1716,4,C10,2013,12
1717,4,C10,2014,36
1718,4,C10,2015,36
1719,4,C11,1999,36
1720,4,C11,2000,36
1721,4,C11,2001,36
1722,4,C11,2002,36
1723,4,C11,2003,36
1724,4,C11,2004,36
1725,4,C11,2005,36
1726,4,C11,2006,36
1727,4,C11,2007,36
1728,4,C11,2008,36
1729,4,C11,2009,36
1730,4,C11,2010,36
1731,4,C11,2011,36
1732,4,C11,2012,36
1733,4,C11,2013,9
1734,4,C11,2014,36
1735,4,C11,2015,36
1736,4,C12,2002,36
1737,4,C12,2005,18
1738,4,C12,2006,18
1739,4,C12,2007,18
1740,4,C12,2008,36
1741,4,C12,2009,18
1742,4,C12,2010,18
1743,4,C12,2011,18
1744,4,C12,2012,36
1745,4,C12,2013,5
1746,4,C12,2014,36
1747,4,C12,2015,36
1748,4,C13,1999,18
1749,4,C13,2000,36
1750,4,C13,2001,18
1751,4,C13,2002,36
1752,4,C13,2003,18
1753,4,C13,2004,18
1754,4,C13,2005,18
1755,4,C13,2006,36
1756,4,C13,2007,36
1757,4,C13,2008,36
1758,4,C13,2009,36
1759,4,C13,2010,36
1760,4,C13,2011,36
1761,4,C13,2012,36
1762,4,C13,2013,6
1763,4,C13,2014,36
1764,4,C13,2015,36
1765,4,C14,1999,36
1766,4,C14,2000,36
1767,4,C14,2001,36
1768,4,C14,2002,18
1769,4,C14,2003,18
1770,4,C14,2004,36
1771,4,C14,2005,36
1772,4,C14,2006,36
1773,4,C14,2007,18
1774,4,C14,2008,18
1775,4,C14,2009,36
1776,4,C14,2010,36
1777,4,C14,2011,36
1778,4,C14,2012,36
1779,4,C14,2013,3
1780,4,C14,2014,36
1781,4,C14,2015,36
1782,4,C15,1999,36
1783,4,C15,2000,36
1784,4,C15,2001,36
1785,4,C15,2002,36
1786,4,C15,2003,36
1787,4,C15,2004,36
1788,4,C15,2005,36
1789,4,C15,2006,36
1790,4,C15,2007,36
1791,4,C15,2008,36
1792,4,C15,2009,36
1793,4,C15,2010,36
1794,4,C15,2011,36
1795,4,C15,2012,36
1796,4,C15,2013,18
1797,4,C15,2014,36
1798,4,C15,2015,36
1799,4,C16,1999,36
1800,4,C16,2000,36
1801,4,C16,2001,36
1802,4,C16,2002,36
1803,4,C16,2003,36
1804,4,C16,2004,36
1805,4,C16,2005,36
1806,4,C16,2006,36
1807,4,C16,2007,36
1808,4,C16,2008,36
1809,4,C16,2009,36
1810,4,C16,2010,36
1811,4,C16,2011,36
1812,4,C16,2012,36
1813,4,C16,2013,23
1814,4,C16,2014,36
1815,4,C16,2015,36
1816,4,C17,1999,36
1817,4,C17,2000,36
1818,4,C17,2001,36
1819,4,C17,2002,36
1820,4,C17,2003,36
1821,4,C17,2004,36
1822,4,C17,2005,36
1823,4,C17,2006,36
1824,4,C17,2007,36
1825,4,C17,2008,36
1826,4,C17,2009,36
1827,4,C17,2010,36
1828,4,C17,2011,36
1829,4,C17,2012,36
1830,4,C17,2013,11
1831,4,C17,2014,36
1832,4,C17,2015,36
1833,4,C18,1999,36
1834,4,C18,2000,36
1835,4,C18,2001,36
1836,4,C18,2002,36
1837,4,C18,2003,36
1838,4,C18,2004,36
1839,4,C18,2005,36
1840,4,C18,2006,36
1841,4,C18,2007,36
1842,4,C18,2008,36
1843,4,C18,2009,36
1844,4,C18,2010,36
1845,4,C18,2011,36
1846,4,C18,2012,36
1847,4,C18,2013,25
1848,4,C18,2014,36
1849,4,C18,2015,36
1850,4,C19,1999,36
1851,4,C19,2000,36
1852,4,C19,2001,36
1853,4,C19,2002,36
1854,4,C19,2003,36
1855,4,C19,2004,36
1856,4,C19,2005,36
1857,4,C19,2006,36
1858,4,C19,2007,36
1859,4,C19,2008,36
1860,4,C19,2009,36
1861,4,C19,2010,36
1862,4,C19,2011,36
1863,4,C19,2012,36
1864,4,C19,2013,20
1865,4,C19,2014,36
1866,4,C19,2015,36
1867,4,C20,1999,36
1868,4,C20,2000,36
1869,4,C20,2001,36
1870,4,C20,2002,36
1871,4,C20,2003,36
1872,4,C20,2004,36
1873,4,C20,2005,36
1874,4,C20,2006,36
1875,4,C20,2007,36
1876,4,C20,2008,36
1877,4,C20,2009,36
1878,4,C20,2010,36
1879,4,C20,2011,36
1880,4,C20,2012,36
1881,4,C20,2013,21
1882,4,C20,2014,36
1883,4,C20,2015,36
1884,4,C21,1999,36
1885,4,C21,2000,36
1886,4,C21,2001,36
1887,4,C21,2002,36
1888,4,C21,2003,36
1889,4,C21,2004,36
1890,4,C21,2005,36
1891,4,C21,2006,36
1892,4,C21,2007,36
1893,4,C21,2008,36
1894,4,C21,2009,36
1895,4,C21,2010,36
1896,4,C21,2011,36
1897,4,C21,2012,36
1898,4,C21,2013,6
1899,4,C21,2014,36
1900,4,C21,2015,36
1901,4,C22,1999,36
1902,4,C22,2000,36
1903,4,C22,2001,36
1904,4,C22,2002,36
1905,4,C22,2003,36
1906,4,C22,2004,36
1907,4,C22,2005,36
1908,4,C22,2006,36
1909,4,C22,2007,36
1910,4,C22,2008,36
1911,4,C22,2009,36
1912,4,C22,2010,36
1913,4,C22,2011,36
1914,4,C22,2012,36
1915,4,C22,2013,20
1916,4,C22,2014,36
1917,4,C22,2015,36
1918,4,C23,1999,36
1919,4,C23,2000,36
1920,4,C23,2001,36
1921,4,C23,2002,36
1922,4,C23,2003,36
1923,4,C23,2004,36
1924,4,C23,2005,36
1925,4,C23,2006,36
1926,4,C23,2007,36
1927,4,C23,2008,36
1928,4,C23,2009,36
1929,4,C23,2010,36
1930,4,C23,2011,36
1931,4,C23,2012,36
1932,4,C23,2013,13
1933,4,C23,2014,36
1934,4,C23,2015,36
1935,4,C24,1999,36
1936,4,C24,2000,36
1937,4,C24,2001,36
1938,4,C24,2002,36
1939,4,C24,2003,36
1940,4,C24,2004,36
1941,4,C24,2005,36
1942,4,C24,2006,36
1943,4,C24,2007,36
1944,4,C24,2008,36
1945,4,C24,2009,36
1946,4,C24,2010,36
1947,4,C24,2011,36
1948,4,C24,2012,36
1949,4,C24,2013,15
1950,4,C24,2014,36
1951,4,C24,2015,36
1952,4,C25,1999,36
1953,4,C25,2000,36
1954,4,C25,2001,36
1955,4,C25,2002,36
1956,4,C25,2003,36
1957,4,C25,2004,36
1958,4,C25,2005,36
1959,4,C25,2006,36
1960,4,C25,2007,36
1961,4,C25,2008,36
1962,4,C25,2009,36
1963,4,C25,2010,36
1964,4,C25,2011,36
1965,4,C25,2012,36
1966,4,C25,2013,22
1967,4,C25,2014,36
1968,4,C25,2015,36
1969,4,C26,1999,36
1970,4,C26,2000,36
1971,4,C26,2001,36
1972,4,C26,2002,36
1973,4,C26,2004,18
1974,4,C26,2005,36
1975,4,C26,2006,36
1976,4,C26,2007,36
1977,4,C26,2008,36
1978,4,C26,2009,36
1979,4,C26,2010,36
1980,4,C26,2011,36
1981,4,C26,2012,36
1982,4,C26,2013,13
1983,4,C26,2014,36
1984,4,C26,2015,36
1985,4,C30,1999,36
1986,4,C30,2000,36
1987,4,C30,2001,36
1988,4,C30,2002,18
1989,4,C30,2003,36
1990,4,C30,2004,36
1991,4,C30,2005,18
1992,4,C30,2006,36
1993,4,C30,2007,36
1994,4,C30,2008,36
1995,4,C30,2009,36
1996,4,C30,2010,36
1997,4,C30,2011,18
1998,4,C30,2012,36
1999,4,C30,2013,7
2000,4,C30,2014,36
2001,4,C30,2015,36
2002,4,C31,1999,18
2003,4,C31,2000,36
2004,4,C31,2001,36
2005,4,C31,2002,36
2006,4,C31,2003,36
2007,4,C31,2004,36
2008,4,C31,2005,18
2009,4,C31,2006,36
2010,4,C31,2007,18
2011,4,C31,2008,36
2012,4,C31,2009,36
2013,4,C31,2010,36
2014,4,C31,2011,36
2015,4,C31,2012,36
2016,4,C31,2013,5
2017,4,C31,2014,36
2018,4,C31,2015,36
2019,4,C32,1999,36
2020,4,C32,2000,36
2021,4,C32,2001,36
2022,4,C32,2002,36
2023,4,C32,2003,36
2024,4,C32,2004,36
2025,4,C32,2005,36
2026,4,C32,2006,36
2027,4,C32,2007,36
2028,4,C32,2008,36
2029,4,C32,2009,36
2030,4,C32,2010,36
2031,4,C32,2011,36
2032,4,C32,2012,36
2033,4,C32,2013,17
2034,4,C32,2014,36
2035,4,C32,2015,36
2036,4,C33,1999,36
2037,4,C33,2000,36
2038,4,C33,2001,36
2039,4,C33,2002,36
2040,4,C33,2003,36
2041,4,C33,2004,36
2042,4,C33,2005,18
2043,4,C33,2006,36
2044,4,C33,2007,36
2045,4,C33,2008,18
2046,4,C33,2009,36
2047,4,C33,2010,36
2048,4,C33,2011,36
2049,4,C33,2012,36
2050,4,C33,2013,1
2051,4,C33,2014,18
2052,4,C33,2015,36
2053,4,C34,1999,36
2054,4,C34,2000,36
2055,4,C34,2001,36
2056,4,C34,2002,36
2057,4,C34,2003,36
2058,4,C34,2004,36
2059,4,C34,2005,36
2060,4,C34,2006,36
2061,4,C34,2007,36
2062,4,C34,2008,36
2063,4,C34,2009,36
2064,4,C34,2010,36
2065,4,C34,2011,36
2066,4,C34,2012,36
2067,4,C34,2013,24
2068,4,C34,2014,36
2069,4,C34,2015,36
2070,4,C37,1999,18
2071,4,C37,2001,18
2072,4,C37,2002,36
2073,4,C37,2004,18
2074,4,C37,2005,18
2075,4,C37,2006,18
2076,4,C37,2007,36
2077,4,C37,2008,36
2078,4,C37,2009,36
2079,4,C37,2010,36
2080,4,C37,2012,36
2081,4,C37,2013,5
2082,4,C37,2014,18
2083,4,C37,2015,36
2084,4,C38,1999,36
2085,4,C38,2000,36
2086,4,C38,2001,36
2087,4,C38,2002,36
2088,4,C38,2003,36
2089,4,C38,2004,36
2090,4,C38,2005,36
2091,4,C38,2006,36
2092,4,C38,2007,36
2093,4,C38,2008,36
2094,4,C38,2010,18
2095,4,C38,2011,36
2096,4,C38,2012,36
2097,4,C38,2013,2
2098,4,C38,2014,18
2099,4,C38,2015,36
2100,4,C39,2000,18
2101,4,C39,2001,18
2102,4,C39,2002,18
2103,4,C39,2005,36
2104,4,C39,2006,18
2105,4,C39,2007,36
2106,4,C39,2008,18
2107,4,C39,2009,36
2108,4,C39,2010,18
2109,4,C39,2012,36
2110,4,C39,2013,1
2111,4,C39,2015,36
2112,4,C40,1999,36
2113,4,C40,2000,36
2114,4,C40,2001,36
2115,4,C40,2002,36
2116,4,C40,2003,36
2117,4,C40,2004,36
2118,4,C40,2005,36
2119,4,C40,2006,36
2120,4,C40,2007,36
2121,4,C40,2008,36
2122,4,C40,2009,36
2123,4,C40,2010,36
2124,4,C40,2011,36
2125,4,C40,2012,36
2126,4,C40,2013,7
2127,4,C40,2014,36
2128,4,C40,2015,36
2129,4,C41,1999,36
2130,4,C41,2000,36
2131,4,C41,2001,36
2132,4,C41,2002,36
2133,4,C41,2003,36
2134,4,C41,2004,36
2135,4,C41,2005,36
2136,4,C41,2006,36
2137,4,C41,2007,36
2138,4,C41,2008,36
2139,4,C41,2009,36
2140,4,C41,2010,36
2141,4,C41,2011,36
2142,4,C41,2012,36
2143,4,C41,2013,7
2144,4,C41,2014,36
2145,4,C41,2015,36
2146,4,C43,1999,36
2147,4,C43,2000,36
2148,4,C43,2001,36
2149,4,C43,2002,36
2150,4,C43,2003,36
2151,4,C43,2004,36
2152,4,C43,2005,36
2153,4,C43,2006,36
2154,4,C43,2007,36
2155,4,C43,2008,36
2156,4,C43,2009,36
2157,4,C43,2010,36
2158,4,C43,2011,36
2159,4,C43,2012,36
2160,4,C43,2013,27
2161,4,C43,2014,36
2162,4,C43,2015,36
2163,4,C44,1999,36
2164,4,C44,2000,36
2165,4,C44,2001,36
2166,4,C44,2002,36
2167,4,C44,2003,36
2168,4,C44,2004,36
2169,4,C44,2005,36
2170,4,C44,2006,36
2171,4,C44,2007,36
2172,4,C44,2008,36
2173,4,C44,2009,36
2174,4,C44,2010,36
2175,4,C44,2011,36
2176,4,C44,2012,36
2177,4,C44,2013,27
2178,4,C44,2014,36
2179,4,C44,2015,36
2180,4,C45,2000,36
2181,4,C45,2001,18
2182,4,C45,2002,36
2183,4,C45,2003,18
2184,4,C45,2004,36
2185,4,C45,2005,36
2186,4,C45,2006,36
2187,4,C45,2007,36
2188,4,C45,2008,36
2189,4,C45,2009,36
2190,4,C45,2010,36
2191,4,C45,2011,36
2192,4,C45,2012,36
2193,4,C45,2013,9
2194,4,C45,2014,36
2195,4,C45,2015,36
2196,4,C46,2002,18
2197,4,C46,2005,18
2198,4,C46,2006,36
2199,4,C46,2009,18
2200,4,C46,2010,18
2201,4,C46,2011,36
2202,4,C46,2012,36
2203,4,C46,2015,36
2204,4,C47,2003,18
2205,4,C47,2005,36
2206,4,C47,2006,36
2207,4,C47,2007,36
2208,4,C47,2008,36
2209,4,C47,2009,36
2210,4,C47,2010,36
2211,4,C47,2011,36
2212,4,C47,2012,36
2213,4,C47,2013,4
2214,4,C47,2014,18
2215,4,C47,2015,36
2216,4,C48,1999,36
