Kod,Date,Value
862000,2003,336.0
1001000,2003,453.0
1002000,2003,622.0
1003000,2003,290.0
1004000,2003,366.0
1005000,2003,527.0
1006000,2003,360.0
1007000,2003,536.0
1008000,2003,674.0
1009000,2003,306.0
1010000,2003,535.0
1011000,2003,292.0
1012000,2003,770.0
1013000,2003,259.0
1014000,2003,650.0
1015000,2003,245.0
1016000,2003,749.0
1017000,2003,471.0
1018000,2003,279.0
1019000,2003,327.0
1020000,2003,800.0
1021000,2003,235.0
1061000,2003,3962.0
1062000,2003,410.0
1063000,2003,206.0
1201000,2003,419.0
1202000,2003,409.0
1203000,2003,630.0
1204000,2003,271.0
1205000,2003,472.0
1206000,2003,1211.0
1207000,2003,531.0
1208000,2003,361.0
1209000,2003,513.0
1210000,2003,760.0
1211000,2003,743.0
1212000,2003,560.0
1213000,2003,657.0
1214000,2003,265.0
1215000,2003,460.0
1216000,2003,794.0
1217000,2003,314.0
1218000,2003,610.0
1219000,2003,491.0
1261000,2003,3270.0
1262000,2003,327.0
1263000,2003,477.0
1401000,2003,180.0
1402000,2003,355.0
1403000,2003,625.0
1404000,2003,200.0
1405000,2003,375.0
1406000,2003,581.0
1407000,2003,329.0
1408000,2003,306.0
1409000,2003,313.0
1410000,2003,198.0
1411000,2003,249.0
1412000,2003,719.0
1413000,2003,343.0
1414000,2003,291.0
